Occupancy,LastUpdated
69,2016-11-04 8:00
82,2016-11-04 8:26
120,2016-11-04 8:59
186,2016-11-04 9:33
264,2016-11-04 10:00
322,2016-11-04 10:26
405,2016-11-04 11:00
468,2016-11-04 11:33
525,2016-11-04 12:00
591,2016-11-04 12:33
597,2016-11-04 13:00
625,2016-11-04 13:26
641,2016-11-04 13:59
615,2016-11-04 14:26
575,2016-11-04 15:00
533,2016-11-04 15:26
488,2016-11-04 16:00
459,2016-11-04 16:26
25,2016-11-05 8:00
26,2016-11-05 8:20
51,2016-11-05 8:59
119,2016-11-05 9:26
212,2016-11-05 9:59
339,2016-11-05 10:33
461,2016-11-05 10:59
565,2016-11-05 11:26
767,2016-11-05 12:06
880,2016-11-05 12:26
1003,2016-11-05 13:00
1090,2016-11-05 13:33
1145,2016-11-05 13:59
1143,2016-11-05 14:26
1188,2016-11-05 15:00
1168,2016-11-05 15:26
1064,2016-11-05 16:00
966,2016-11-05 16:26
42,2016-11-06 8:00
46,2016-11-06 8:26
57,2016-11-06 9:00
73,2016-11-06 9:33
108,2016-11-06 10:00
173,2016-11-06 10:26
336,2016-11-06 10:59
509,2016-11-06 11:26
686,2016-11-06 11:59
827,2016-11-06 12:26
998,2016-11-06 13:06
1054,2016-11-06 13:26
1129,2016-11-06 13:59
1114,2016-11-06 14:33
1078,2016-11-06 15:00
989,2016-11-06 15:26
809,2016-11-06 15:59
640,2016-11-06 16:26
94,2016-11-07 8:00
117,2016-11-07 8:26
160,2016-11-07 8:59
191,2016-11-07 9:26
254,2016-11-07 9:59
346,2016-11-07 10:26
414,2016-11-07 10:59
471,2016-11-07 11:26
551,2016-11-07 11:59
589,2016-11-07 12:26
615,2016-11-07 12:59
606,2016-11-07 13:33
610,2016-11-07 13:59
577,2016-11-07 14:33
532,2016-11-07 15:00
504,2016-11-07 15:33
476,2016-11-07 16:00
425,2016-11-07 16:33
81,2016-11-08 7:59
93,2016-11-08 8:26
137,2016-11-08 8:59
173,2016-11-08 9:26
234,2016-11-08 9:59
331,2016-11-08 10:33
410,2016-11-08 11:00
517,2016-11-08 11:33
559,2016-11-08 11:59
585,2016-11-08 12:27
607,2016-11-08 13:00
627,2016-11-08 13:34
625,2016-11-08 14:00
589,2016-11-08 14:26
539,2016-11-08 15:00
507,2016-11-08 15:33
462,2016-11-08 16:01
420,2016-11-08 16:34
120,2016-11-09 8:00
133,2016-11-09 8:27
170,2016-11-09 9:00
215,2016-11-09 9:34
289,2016-11-09 10:00
347,2016-11-09 10:27
430,2016-11-09 11:00
481,2016-11-09 11:27
569,2016-11-09 12:00
586,2016-11-09 12:27
627,2016-11-09 13:00
633,2016-11-09 13:27
642,2016-11-09 14:00
615,2016-11-09 14:27
574,2016-11-09 15:00
556,2016-11-09 15:34
531,2016-11-09 16:00
497,2016-11-09 16:34
82,2016-11-10 8:00
111,2016-11-10 8:34
134,2016-11-10 9:00
178,2016-11-10 9:27
263,2016-11-10 10:00
329,2016-11-10 10:27
414,2016-11-10 11:00
482,2016-11-10 11:27
571,2016-11-10 12:00
622,2016-11-10 12:27
664,2016-11-10 13:00
678,2016-11-10 13:34
679,2016-11-10 14:00
653,2016-11-10 14:27
602,2016-11-10 15:00
565,2016-11-10 15:27
516,2016-11-10 16:00
478,2016-11-10 16:27
78,2016-11-11 8:00
101,2016-11-11 8:27
134,2016-11-11 9:00
179,2016-11-11 9:27
259,2016-11-11 10:00
343,2016-11-11 10:27
435,2016-11-11 11:00
508,2016-11-11 11:27
583,2016-11-11 12:00
616,2016-11-11 12:27
648,2016-11-11 13:00
678,2016-11-11 13:34
669,2016-11-11 14:00
661,2016-11-11 14:27
616,2016-11-11 15:00
585,2016-11-11 15:34
561,2016-11-11 16:00
511,2016-11-11 16:34
52,2016-11-12 8:00
60,2016-11-12 8:27
88,2016-11-12 9:00
166,2016-11-12 9:27
292,2016-11-12 10:00
394,2016-11-12 10:27
517,2016-11-12 11:00
657,2016-11-12 11:34
805,2016-11-12 12:00
949,2016-11-12 12:27
1100,2016-11-12 13:00
1172,2016-11-12 13:27
1195,2016-11-12 14:00
1192,2016-11-12 14:27
1193,2016-11-12 15:00
1173,2016-11-12 15:27
1119,2016-11-12 16:00
1004,2016-11-12 16:34
55,2016-11-13 8:00
56,2016-11-13 8:27
74,2016-11-13 9:00
97,2016-11-13 9:34
131,2016-11-13 10:00
234,2016-11-13 10:33
389,2016-11-13 11:00
559,2016-11-13 11:27
742,2016-11-13 12:00
879,2016-11-13 12:27
1028,2016-11-13 13:07
1114,2016-11-13 13:33
1172,2016-11-13 14:00
1167,2016-11-13 14:27
1136,2016-11-13 15:00
1051,2016-11-13 15:27
885,2016-11-13 16:00
697,2016-11-13 16:27
66,2016-11-14 8:00
97,2016-11-14 8:33
129,2016-11-14 9:00
170,2016-11-14 9:27
260,2016-11-14 10:00
324,2016-11-14 10:27
400,2016-11-14 11:00
473,2016-11-14 11:27
541,2016-11-14 12:00
594,2016-11-14 12:27
605,2016-11-14 13:00
621,2016-11-14 13:27
611,2016-11-14 14:00
569,2016-11-14 14:33
554,2016-11-14 15:00
526,2016-11-14 15:27
487,2016-11-14 16:00
422,2016-11-14 16:27
75,2016-11-15 7:57
105,2016-11-15 8:30
134,2016-11-15 8:57
195,2016-11-15 9:30
254,2016-11-15 9:57
352,2016-11-15 10:30
436,2016-11-15 11:03
496,2016-11-15 11:30
564,2016-11-15 11:57
607,2016-11-15 12:30
635,2016-11-15 12:57
628,2016-11-15 13:30
607,2016-11-15 14:03
582,2016-11-15 14:30
559,2016-11-15 15:03
517,2016-11-15 15:30
495,2016-11-15 15:57
431,2016-11-15 16:30
79,2016-11-16 8:00
103,2016-11-16 8:27
147,2016-11-16 9:00
185,2016-11-16 9:27
270,2016-11-16 10:00
377,2016-11-16 10:33
454,2016-11-16 11:00
542,2016-11-16 11:27
612,2016-11-16 12:00
638,2016-11-16 12:27
651,2016-11-16 13:00
661,2016-11-16 13:27
668,2016-11-16 14:00
626,2016-11-16 14:27
580,2016-11-16 15:00
528,2016-11-16 15:33
503,2016-11-16 16:00
442,2016-11-16 16:33
82,2016-11-17 8:04
109,2016-11-17 8:31
145,2016-11-17 9:03
198,2016-11-17 9:31
270,2016-11-17 9:57
380,2016-11-17 10:31
463,2016-11-17 11:04
533,2016-11-17 11:31
642,2016-11-17 12:04
672,2016-11-17 12:31
718,2016-11-17 13:04
727,2016-11-17 13:31
716,2016-11-17 14:04
678,2016-11-17 14:30
648,2016-11-17 14:58
581,2016-11-17 15:30
521,2016-11-17 15:58
481,2016-11-17 16:31
100,2016-11-18 8:01
100,2016-11-18 8:01
123,2016-11-18 8:27
199,2016-11-18 9:27
307,2016-11-18 10:01
419,2016-11-18 10:27
549,2016-11-18 11:01
671,2016-11-18 11:34
731,2016-11-18 12:01
816,2016-11-18 12:27
867,2016-11-18 13:01
901,2016-11-18 13:34
887,2016-11-18 14:01
858,2016-11-18 14:28
811,2016-11-18 15:01
779,2016-11-18 15:28
692,2016-11-18 16:01
639,2016-11-18 16:28
40,2016-11-19 7:57
48,2016-11-19 8:31
78,2016-11-19 8:57
188,2016-11-19 9:31
328,2016-11-19 10:04
467,2016-11-19 10:31
593,2016-11-19 10:58
772,2016-11-19 11:31
959,2016-11-19 12:04
1149,2016-11-19 12:31
1194,2016-11-19 13:04
1195,2016-11-19 13:31
1194,2016-11-19 14:04
1194,2016-11-19 14:31
1192,2016-11-19 15:04
1195,2016-11-19 15:31
1174,2016-11-19 16:04
1122,2016-11-19 16:31
26,2016-11-20 8:01
28,2016-11-20 8:07
53,2016-11-20 9:01
69,2016-11-20 9:27
154,2016-11-20 10:01
266,2016-11-20 10:27
514,2016-11-20 11:01
741,2016-11-20 11:27
991,2016-11-20 12:01
1192,2016-11-20 12:34
1195,2016-11-20 13:07
1195,2016-11-20 13:27
1193,2016-11-20 14:01
1195,2016-11-20 14:27
1177,2016-11-20 15:01
1111,2016-11-20 15:27
976,2016-11-20 16:01
842,2016-11-20 16:31
80,2016-11-21 8:04
102,2016-11-21 8:31
138,2016-11-21 9:04
178,2016-11-21 9:31
275,2016-11-21 10:04
386,2016-11-21 10:31
517,2016-11-21 11:04
608,2016-11-21 11:30
691,2016-11-21 11:57
749,2016-11-21 12:31
780,2016-11-21 12:57
796,2016-11-21 13:31
770,2016-11-21 14:04
733,2016-11-21 14:31
672,2016-11-21 14:57
608,2016-11-21 15:31
558,2016-11-21 15:57
483,2016-11-21 16:31
78,2016-11-22 7:57
100,2016-11-22 8:31
145,2016-11-22 9:04
201,2016-11-22 9:31
303,2016-11-22 10:04
398,2016-11-22 10:31
515,2016-11-22 11:04
603,2016-11-22 11:31
677,2016-11-22 12:04
718,2016-11-22 12:31
749,2016-11-22 12:57
740,2016-11-22 13:31
716,2016-11-22 13:57
681,2016-11-22 14:31
625,2016-11-22 14:57
582,2016-11-22 15:31
553,2016-11-22 15:57
515,2016-11-22 16:30
94,2016-11-23 8:04
114,2016-11-23 8:30
162,2016-11-23 8:57
223,2016-11-23 9:31
323,2016-11-23 10:04
428,2016-11-23 10:31
557,2016-11-23 11:04
643,2016-11-23 11:31
726,2016-11-23 11:57
780,2016-11-23 12:31
814,2016-11-23 13:04
842,2016-11-23 13:31
824,2016-11-23 13:57
752,2016-11-23 14:30
693,2016-11-23 15:04
641,2016-11-23 15:31
577,2016-11-23 16:04
539,2016-11-23 16:30
86,2016-11-24 8:00
109,2016-11-24 8:27
155,2016-11-24 9:00
218,2016-11-24 9:34
301,2016-11-24 10:01
408,2016-11-24 10:27
534,2016-11-24 11:00
622,2016-11-24 11:27
722,2016-11-24 12:00
802,2016-11-24 12:30
845,2016-11-24 13:04
872,2016-11-24 13:30
883,2016-11-24 13:57
841,2016-11-24 14:30
810,2016-11-24 14:57
746,2016-11-24 15:31
692,2016-11-24 15:57
620,2016-11-24 16:31
189,2016-11-25 8:00
189,2016-11-25 8:00
275,2016-11-25 9:00
364,2016-11-25 9:27
530,2016-11-25 10:00
720,2016-11-25 10:27
897,2016-11-25 11:00
1060,2016-11-25 11:27
1196,2016-11-25 12:00
1194,2016-11-25 12:34
1194,2016-11-25 13:00
1196,2016-11-25 13:27
1193,2016-11-25 14:00
1129,2016-11-25 14:34
1087,2016-11-25 15:00
1044,2016-11-25 15:27
985,2016-11-25 16:00
915,2016-11-25 16:27
115,2016-11-26 8:01
134,2016-11-26 8:28
201,2016-11-26 9:01
349,2016-11-26 9:35
502,2016-11-26 10:01
709,2016-11-26 10:35
841,2016-11-26 11:01
988,2016-11-26 11:28
1154,2016-11-26 12:01
1195,2016-11-26 12:28
1196,2016-11-26 13:01
1194,2016-11-26 13:28
1193,2016-11-26 14:01
1197,2016-11-26 14:41
1195,2016-11-26 15:01
1191,2016-11-26 15:28
1194,2016-11-26 16:01
1167,2016-11-26 16:28
93,2016-11-27 8:02
100,2016-11-27 8:32
118,2016-11-27 9:02
151,2016-11-27 9:32
241,2016-11-27 10:01
405,2016-11-27 10:32
650,2016-11-27 11:01
894,2016-11-27 11:31
1133,2016-11-27 12:01
1197,2016-11-27 12:32
1195,2016-11-27 13:08
1194,2016-11-27 13:32
1195,2016-11-27 14:02
1195,2016-11-27 14:31
1194,2016-11-27 15:01
1175,2016-11-27 15:32
1046,2016-11-27 16:01
875,2016-11-27 16:32
115,2016-11-28 8:01
134,2016-11-28 8:32
182,2016-11-28 9:02
219,2016-11-28 9:28
303,2016-11-28 10:01
448,2016-11-28 10:32
573,2016-11-28 11:01
714,2016-11-28 11:32
816,2016-11-28 12:01
884,2016-11-28 12:28
934,2016-11-28 13:02
974,2016-11-28 13:31
964,2016-11-28 14:02
907,2016-11-28 14:32
836,2016-11-28 15:02
720,2016-11-28 15:41
671,2016-11-28 16:02
630,2016-11-28 16:28
102,2016-11-29 7:55
131,2016-11-29 8:28
171,2016-11-29 9:02
194,2016-11-29 9:28
245,2016-11-29 10:01
340,2016-11-29 10:28
492,2016-11-29 11:01
606,2016-11-29 11:28
680,2016-11-29 11:55
749,2016-11-29 12:28
787,2016-11-29 13:02
813,2016-11-29 13:28
805,2016-11-29 14:01
756,2016-11-29 14:28
708,2016-11-29 14:55
663,2016-11-29 15:28
614,2016-11-29 16:02
581,2016-11-29 16:28
138,2016-11-30 8:02
158,2016-11-30 8:28
195,2016-11-30 9:01
224,2016-11-30 9:28
324,2016-11-30 10:01
442,2016-11-30 10:28
543,2016-11-30 10:55
632,2016-11-30 11:28
729,2016-11-30 12:01
750,2016-11-30 12:28
805,2016-11-30 13:01
833,2016-11-30 13:28
851,2016-11-30 14:01
838,2016-11-30 14:28
793,2016-11-30 15:01
733,2016-11-30 15:28
705,2016-11-30 16:01
669,2016-11-30 16:28
90,2016-12-01 8:05
105,2016-12-01 8:25
143,2016-12-01 8:58
182,2016-12-01 9:25
280,2016-12-01 9:58
400,2016-12-01 10:25
550,2016-12-01 10:58
655,2016-12-01 11:32
731,2016-12-01 11:58
776,2016-12-01 12:25
849,2016-12-01 12:58
872,2016-12-01 13:25
876,2016-12-01 13:58
854,2016-12-01 14:25
785,2016-12-01 14:58
721,2016-12-01 15:25
654,2016-12-01 15:58
603,2016-12-01 16:25
101,2016-12-02 7:55
134,2016-12-02 8:28
183,2016-12-02 9:01
256,2016-12-02 9:28
386,2016-12-02 10:02
511,2016-12-02 10:28
669,2016-12-02 11:01
752,2016-12-02 11:28
866,2016-12-02 12:01
943,2016-12-02 12:28
1035,2016-12-02 12:58
1062,2016-12-02 13:25
1080,2016-12-02 13:58
1033,2016-12-02 14:25
970,2016-12-02 14:58
875,2016-12-02 15:31
805,2016-12-02 15:58
728,2016-12-02 16:32
75,2016-12-05 8:02
99,2016-12-05 8:29
149,2016-12-05 9:02
193,2016-12-05 9:29
285,2016-12-05 10:03
412,2016-12-05 10:29
589,2016-12-05 11:02
721,2016-12-05 11:29
818,2016-12-05 11:56
976,2016-12-05 12:29
1058,2016-12-05 13:02
1107,2016-12-05 13:29
1100,2016-12-05 14:02
1025,2016-12-05 14:29
921,2016-12-05 15:02
831,2016-12-05 15:29
727,2016-12-05 16:02
638,2016-12-05 16:29
88,2016-12-06 7:56
120,2016-12-06 8:29
153,2016-12-06 8:56
211,2016-12-06 9:29
276,2016-12-06 10:02
374,2016-12-06 10:29
544,2016-12-06 11:02
631,2016-12-06 11:29
709,2016-12-06 11:56
776,2016-12-06 12:29
816,2016-12-06 12:56
875,2016-12-06 13:29
856,2016-12-06 14:02
816,2016-12-06 14:29
747,2016-12-06 15:02
694,2016-12-06 15:29
657,2016-12-06 16:02
592,2016-12-06 16:29
79,2016-12-07 7:59
110,2016-12-07 8:26
135,2016-12-07 8:55
177,2016-12-07 9:26
267,2016-12-07 9:59
383,2016-12-07 10:26
555,2016-12-07 10:59
677,2016-12-07 11:25
764,2016-12-07 11:59
825,2016-12-07 12:26
887,2016-12-07 12:59
915,2016-12-07 13:26
923,2016-12-07 13:59
888,2016-12-07 14:26
820,2016-12-07 14:59
759,2016-12-07 15:32
707,2016-12-07 15:59
631,2016-12-07 16:32
79,2016-12-08 7:59
104,2016-12-08 8:26
140,2016-12-08 8:59
185,2016-12-08 9:26
278,2016-12-08 9:59
428,2016-12-08 10:32
573,2016-12-08 10:59
714,2016-12-08 11:32
785,2016-12-08 11:59
847,2016-12-08 12:25
905,2016-12-08 12:59
922,2016-12-08 13:25
925,2016-12-08 13:59
892,2016-12-08 14:26
814,2016-12-08 14:59
763,2016-12-08 15:26
694,2016-12-08 15:59
653,2016-12-08 16:32
93,2016-12-09 8:02
117,2016-12-09 8:29
152,2016-12-09 8:55
220,2016-12-09 9:29
323,2016-12-09 9:55
492,2016-12-09 10:29
630,2016-12-09 10:56
746,2016-12-09 11:29
820,2016-12-09 11:56
934,2016-12-09 12:29
1026,2016-12-09 13:02
1074,2016-12-09 13:29
1062,2016-12-09 14:02
1009,2016-12-09 14:29
965,2016-12-09 14:56
909,2016-12-09 15:29
796,2016-12-09 16:02
704,2016-12-09 16:29
65,2016-12-10 7:59
76,2016-12-10 8:29
170,2016-12-10 9:02
310,2016-12-10 9:29
448,2016-12-10 9:55
643,2016-12-10 10:29
805,2016-12-10 11:02
973,2016-12-10 11:29
1126,2016-12-10 12:02
1194,2016-12-10 12:29
1193,2016-12-10 12:55
1195,2016-12-10 13:29
1193,2016-12-10 13:56
1196,2016-12-10 14:25
1195,2016-12-10 15:02
1191,2016-12-10 15:25
1160,2016-12-10 15:59
1134,2016-12-10 16:25
54,2016-12-11 7:55
56,2016-12-11 8:25
69,2016-12-11 8:59
92,2016-12-11 9:26
163,2016-12-11 9:59
306,2016-12-11 10:25
597,2016-12-11 10:59
829,2016-12-11 11:26
1111,2016-12-11 11:59
1196,2016-12-11 12:32
1196,2016-12-11 13:05
1195,2016-12-11 13:26
1195,2016-12-11 13:59
1193,2016-12-11 14:32
1195,2016-12-11 14:59
1146,2016-12-11 15:25
1029,2016-12-11 15:59
890,2016-12-11 16:25
89,2016-12-12 8:02
122,2016-12-12 8:29
167,2016-12-12 9:02
212,2016-12-12 9:29
335,2016-12-12 10:02
471,2016-12-12 10:29
618,2016-12-12 11:02
748,2016-12-12 11:29
856,2016-12-12 11:55
946,2016-12-12 12:29
1000,2016-12-12 12:56
1073,2016-12-12 13:29
1055,2016-12-12 14:02
995,2016-12-12 14:29
929,2016-12-12 14:55
850,2016-12-12 15:29
769,2016-12-12 15:56
691,2016-12-12 16:29
92,2016-12-13 8:02
118,2016-12-13 8:29
162,2016-12-13 9:02
189,2016-12-13 9:29
242,2016-12-13 9:55
376,2016-12-13 10:29
480,2016-12-13 11:02
566,2016-12-13 11:29
682,2016-12-13 12:02
739,2016-12-13 12:29
802,2016-12-13 13:02
855,2016-12-13 13:55
826,2016-12-13 14:29
786,2016-12-13 14:56
727,2016-12-13 15:28
678,2016-12-13 16:02
638,2016-12-13 16:29
77,2016-12-14 8:03
118,2016-12-14 8:43
139,2016-12-14 9:03
182,2016-12-14 9:29
280,2016-12-14 10:02
404,2016-12-14 10:30
656,2016-12-14 11:30
711,2016-12-14 12:02
755,2016-12-14 12:30
802,2016-12-14 13:03
848,2016-12-14 13:29
860,2016-12-14 14:03
850,2016-12-14 14:30
812,2016-12-14 14:56
758,2016-12-14 15:30
688,2016-12-14 15:56
627,2016-12-14 16:30
110,2016-12-15 7:57
145,2016-12-15 8:30
181,2016-12-15 9:03
234,2016-12-15 9:30
318,2016-12-15 9:57
465,2016-12-15 10:30
605,2016-12-15 11:03
693,2016-12-15 11:26
788,2016-12-15 12:00
815,2016-12-15 12:26
852,2016-12-15 13:00
859,2016-12-15 13:26
867,2016-12-15 14:00
866,2016-12-15 14:26
818,2016-12-15 15:00
763,2016-12-15 15:26
694,2016-12-15 16:03
641,2016-12-15 16:30
109,2016-12-16 7:59
140,2016-12-16 8:30
192,2016-12-16 9:03
254,2016-12-16 9:30
382,2016-12-16 10:03
495,2016-12-16 10:29
611,2016-12-16 11:03
693,2016-12-16 11:30
783,2016-12-16 11:56
858,2016-12-16 12:30
918,2016-12-16 12:56
984,2016-12-16 13:30
986,2016-12-16 13:56
995,2016-12-16 14:30
951,2016-12-16 14:56
911,2016-12-16 15:30
842,2016-12-16 16:03
775,2016-12-16 16:30
69,2016-12-17 7:59
83,2016-12-17 8:26
178,2016-12-17 9:00
300,2016-12-17 9:26
445,2016-12-17 9:59
593,2016-12-17 10:33
705,2016-12-17 11:00
795,2016-12-17 11:33
913,2016-12-17 12:00
1034,2016-12-17 12:26
1158,2016-12-17 13:00
1194,2016-12-17 13:27
1196,2016-12-17 14:00
1194,2016-12-17 14:30
1195,2016-12-17 15:03
1186,2016-12-17 15:30
1181,2016-12-17 15:57
1141,2016-12-17 16:30
64,2016-12-18 8:03
68,2016-12-18 8:30
69,2016-12-18 8:43
84,2016-12-18 9:30
136,2016-12-18 9:56
291,2016-12-18 10:30
554,2016-12-18 11:03
762,2016-12-18 11:30
995,2016-12-18 12:03
1166,2016-12-18 12:30
1197,2016-12-18 12:56
1193,2016-12-18 13:30
1198,2016-12-18 14:03
1194,2016-12-18 14:30
1191,2016-12-18 14:56
1155,2016-12-18 15:30
1020,2016-12-18 16:03
858,2016-12-18 16:30
59,2016-12-19 8:03
77,2016-12-19 8:30
115,2016-12-19 9:03
181,2016-12-19 9:30
246,2016-12-19 9:56
402,2016-12-19 10:30
571,2016-12-19 11:03
708,2016-12-19 11:30
888,2016-12-19 12:03
1020,2016-12-19 12:30
1140,2016-12-19 13:03
1186,2016-12-19 13:30
1194,2016-12-19 14:03
1189,2016-12-19 14:30
1117,2016-12-19 15:03
1043,2016-12-19 15:29
920,2016-12-19 16:03
851,2016-12-19 16:30
66,2016-10-04 7:59
66,2016-10-04 7:59
77,2016-10-04 8:25
98,2016-10-04 8:59
114,2016-10-04 9:32
151,2016-10-04 9:59
175,2016-10-04 10:26
211,2016-10-04 10:59
228,2016-10-04 11:19
271,2016-10-04 12:29
289,2016-10-04 13:02
288,2016-10-04 13:29
286,2016-10-04 14:02
275,2016-10-04 14:29
261,2016-10-04 14:57
230,2016-10-04 15:30
208,2016-10-04 16:04
190,2016-10-04 16:31
68,2016-10-12 8:04
78,2016-10-12 8:31
91,2016-10-12 9:03
118,2016-10-12 9:26
144,2016-10-12 10:01
179,2016-10-12 10:31
199,2016-10-12 11:04
200,2016-10-12 11:31
229,2016-10-12 12:04
229,2016-10-12 12:31
245,2016-10-12 13:04
237,2016-10-12 13:34
241,2016-10-12 14:03
232,2016-10-12 14:34
213,2016-10-12 15:01
190,2016-10-12 15:30
181,2016-10-12 15:57
158,2016-10-12 16:31
66,2016-10-13 7:57
74,2016-10-13 8:31
95,2016-10-13 9:04
125,2016-10-13 9:31
154,2016-10-13 9:57
182,2016-10-13 10:31
204,2016-10-13 11:04
223,2016-10-13 11:31
232,2016-10-13 11:57
240,2016-10-13 12:31
261,2016-10-13 13:04
263,2016-10-13 13:31
259,2016-10-13 13:57
251,2016-10-13 14:31
246,2016-10-13 15:04
237,2016-10-13 15:31
237,2016-10-13 16:04
208,2016-10-13 16:31
71,2016-10-14 8:01
86,2016-10-14 8:27
101,2016-10-14 9:01
136,2016-10-14 9:27
174,2016-10-14 10:01
190,2016-10-14 10:27
211,2016-10-14 11:01
237,2016-10-14 11:27
250,2016-10-14 12:01
262,2016-10-14 12:27
268,2016-10-14 13:01
272,2016-10-14 13:27
260,2016-10-14 14:01
234,2016-10-14 14:34
216,2016-10-14 15:01
204,2016-10-14 15:27
188,2016-10-14 16:01
174,2016-10-14 16:34
53,2016-10-15 8:01
69,2016-10-15 8:34
94,2016-10-15 9:01
127,2016-10-15 9:27
165,2016-10-15 10:01
193,2016-10-15 10:27
227,2016-10-15 11:01
250,2016-10-15 11:27
309,2016-10-15 12:01
331,2016-10-15 12:27
389,2016-10-15 13:01
414,2016-10-15 13:34
442,2016-10-15 14:01
474,2016-10-15 14:27
465,2016-10-15 15:01
461,2016-10-15 15:27
430,2016-10-15 16:01
392,2016-10-15 16:27
30,2016-10-16 8:04
35,2016-10-16 8:27
58,2016-10-16 9:01
82,2016-10-16 9:27
109,2016-10-16 10:04
127,2016-10-16 10:34
167,2016-10-16 11:01
201,2016-10-16 11:27
230,2016-10-16 12:01
241,2016-10-16 12:27
251,2016-10-16 13:01
265,2016-10-16 13:27
272,2016-10-16 14:01
274,2016-10-16 14:34
257,2016-10-16 15:01
244,2016-10-16 15:31
224,2016-10-16 15:57
180,2016-10-16 16:31
63,2016-10-17 8:01
75,2016-10-17 8:27
89,2016-10-17 9:01
109,2016-10-17 9:27
142,2016-10-17 10:04
165,2016-10-17 10:31
187,2016-10-17 11:04
204,2016-10-17 11:31
222,2016-10-17 12:04
217,2016-10-17 12:31
229,2016-10-17 12:57
242,2016-10-17 13:31
251,2016-10-17 14:04
233,2016-10-17 14:31
213,2016-10-17 14:57
204,2016-10-17 15:31
193,2016-10-17 15:57
171,2016-10-17 16:28
61,2016-10-18 8:01
68,2016-10-18 8:28
88,2016-10-18 9:01
117,2016-10-18 9:28
158,2016-10-18 10:01
180,2016-10-18 10:28
211,2016-10-18 11:01
235,2016-10-18 11:27
276,2016-10-18 12:01
281,2016-10-18 12:27
295,2016-10-18 13:01
304,2016-10-18 13:28
304,2016-10-18 13:54
279,2016-10-18 14:27
251,2016-10-18 15:01
224,2016-10-18 15:27
196,2016-10-18 15:55
169,2016-10-18 16:27
71,2016-10-19 8:05
79,2016-10-19 8:25
94,2016-10-19 8:58
121,2016-10-19 9:32
151,2016-10-19 9:58
182,2016-10-19 10:25
200,2016-10-19 10:59
223,2016-10-19 11:25
238,2016-10-19 11:59
251,2016-10-19 12:25
259,2016-10-19 12:58
249,2016-10-19 13:25
243,2016-10-19 13:58
235,2016-10-19 14:32
224,2016-10-19 14:58
209,2016-10-19 15:32
198,2016-10-19 15:59
174,2016-10-19 16:25
52,2016-10-22 7:59
65,2016-10-22 8:26
93,2016-10-22 8:59
141,2016-10-22 9:26
169,2016-10-22 9:59
202,2016-10-22 10:26
247,2016-10-22 10:59
292,2016-10-22 11:32
331,2016-10-22 11:59
353,2016-10-22 12:32
373,2016-10-22 12:59
413,2016-10-22 13:32
433,2016-10-22 13:59
439,2016-10-22 14:39
440,2016-10-22 14:59
432,2016-10-22 15:26
417,2016-10-22 15:59
383,2016-10-22 16:26
22,2016-10-23 7:59
27,2016-10-23 8:26
49,2016-10-23 8:59
53,2016-10-23 9:26
64,2016-10-23 9:59
83,2016-10-23 10:26
131,2016-10-23 10:59
150,2016-10-23 11:26
179,2016-10-23 11:59
207,2016-10-23 12:26
282,2016-10-23 13:06
304,2016-10-23 13:26
339,2016-10-23 13:59
354,2016-10-23 14:26
341,2016-10-23 14:59
311,2016-10-23 15:26
273,2016-10-23 15:59
225,2016-10-23 16:26
56,2016-10-24 7:56
77,2016-10-24 8:29
91,2016-10-24 9:03
106,2016-10-24 9:30
126,2016-10-24 9:55
146,2016-10-24 10:30
189,2016-10-24 11:03
215,2016-10-24 11:29
241,2016-10-24 12:02
251,2016-10-24 12:30
258,2016-10-24 12:56
267,2016-10-24 13:30
280,2016-10-24 13:56
271,2016-10-24 14:30
264,2016-10-24 14:56
255,2016-10-24 15:32
238,2016-10-24 16:00
217,2016-10-24 16:33
65,2016-10-25 8:00
81,2016-10-25 8:26
100,2016-10-25 9:00
112,2016-10-25 9:19
141,2016-10-25 9:52
175,2016-10-25 10:29
208,2016-10-25 10:56
238,2016-10-25 11:29
276,2016-10-25 12:02
294,2016-10-25 12:29
308,2016-10-25 13:03
331,2016-10-25 13:29
340,2016-10-25 13:56
333,2016-10-25 14:29
328,2016-10-25 15:02
312,2016-10-25 15:29
283,2016-10-25 15:56
234,2016-10-25 16:29
55,2016-10-26 7:59
68,2016-10-26 8:32
84,2016-10-26 8:59
113,2016-10-26 9:26
135,2016-10-26 9:59
160,2016-10-26 10:26
183,2016-10-26 10:59
201,2016-10-26 11:26
223,2016-10-26 11:59
236,2016-10-26 12:26
257,2016-10-26 12:59
276,2016-10-26 13:26
269,2016-10-26 13:59
259,2016-10-26 14:26
253,2016-10-26 14:59
235,2016-10-26 15:26
218,2016-10-26 15:59
192,2016-10-26 16:32
64,2016-10-27 7:59
73,2016-10-27 8:32
87,2016-10-27 8:59
115,2016-10-27 9:32
131,2016-10-27 9:59
157,2016-10-27 10:25
191,2016-10-27 10:59
228,2016-10-27 11:32
247,2016-10-27 11:59
278,2016-10-27 12:26
317,2016-10-27 12:59
340,2016-10-27 13:32
351,2016-10-27 13:59
346,2016-10-27 14:26
338,2016-10-27 14:59
312,2016-10-27 15:26
278,2016-10-27 15:59
245,2016-10-27 16:26
66,2016-10-28 8:16
66,2016-10-28 8:16
91,2016-10-28 8:56
123,2016-10-28 9:29
167,2016-10-28 10:02
199,2016-10-28 10:29
